frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.coloring_rule.name,frame.coloring_rule.string,frame.comment,frame.comment.expert,frame.encap_type,frame.file_off,frame.ignored,frame.incomplete,frame.interface_id,frame.interface_name,frame.len,frame.link_nr,frame.marked,frame.md5_hash,frame.number,frame.offset_shift,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,type
"0.000027000","0.000027000","1512049683.267932000",,"1.012522000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"11","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.998103000","0.998103000","1512049684.266035000",,"2.010625000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"12","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000036000","0.000036000","1512049684.266071000",,"2.010661000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"13","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.549117000","0.549117000","1512049684.815188000",,"2.559778000","192.168.1.171","192.168.1.172","3000","57369","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","89",,,,,"1",,"0",,"0","wlan0","89",,"0",,"14","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000017000","0.000017000","1512049684.815205000",,"2.559795000","192.168.1.172","192.168.1.171","57369","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"15","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.450828000","0.450828000","1512049685.266033000",,"3.010623000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"16","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000045000","0.000045000","1512049685.266078000",,"3.010668000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"17","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.499359000","0.499359000","1512049685.765437000",,"3.510027000","192.168.1.171","192.168.1.172","3000","57369","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","89",,,,,"1",,"0",,"0","wlan0","89",,"0",,"18","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000038000","0.000038000","1512049685.765475000",,"3.510065000","192.168.1.172","192.168.1.171","57369","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"19","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.349216000","0.349216000","1512049686.114691000",,"3.859281000","192.168.1.171","192.168.1.172","3000","57369","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","89",,,,,"1",,"0",,"0","wlan0","89",,"0",,"20","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000031000","0.000031000","1512049686.114722000",,"3.859312000","192.168.1.172","192.168.1.171","57369","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"21","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.151332000","0.151332000","1512049686.266054000",,"4.010644000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"22","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000023000","0.000023000","1512049686.266077000",,"4.010667000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"23","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.195874000","0.195874000","1512049686.461951000",,"4.206541000","192.168.1.171","192.168.1.172","3000","57369","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","89",,,,,"1",,"0",,"0","wlan0","89",,"0",,"24","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000023000","0.000023000","1512049686.461974000",,"4.206564000","192.168.1.172","192.168.1.171","57369","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"25","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.360109000","0.360109000","1512049686.822083000",,"4.566673000","192.168.1.171","192.168.1.172","3000","57369","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","89",,,,,"1",,"0",,"0","wlan0","89",,"0",,"26","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000013000","0.000013000","1512049686.822096000",,"4.566686000","192.168.1.172","192.168.1.171","57369","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"27","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.292797000","0.292797000","1512049687.114893000",,"4.859483000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","481",,,,,"1",,"0",,"0","wlan0","481",,"0",,"28","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001838000","0.001838000","1512049687.116731000",,"4.861321000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"29","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.138538000","0.138538000","1512049687.255269000",,"4.999859000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","135",,,,,"1",,"0",,"0","wlan0","135",,"0",,"30","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000006000","0.000006000","1512049687.255275000",,"4.999865000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"31","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001734000","0.001734000","1512049687.257009000",,"5.001599000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","208",,,,,"1",,"0",,"0","wlan0","208",,"0",,"32","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000005000","0.000005000","1512049687.257014000",,"5.001604000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"33","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.009570000","0.009570000","1512049687.266584000",,"5.011174000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","71",,,,,"1",,"0",,"0","wlan0","71",,"0",,"34","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000028000","0.000028000","1512049687.266612000",,"5.011202000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"35","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.697054000","0.697054000","1512049687.963666000",,"5.708256000",,,,,"74:d4:35:ef:e5:5a","14:cc:20:15:79:64","60",,,,,"1",,"0",,"0","wlan0","60",,"0",,"36","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000027000","0.000027000","1512049687.963693000",,"5.708283000",,,,,"14:cc:20:15:79:64","74:d4:35:ef:e5:5a","42",,,,,"1",,"0",,"0","wlan0","42",,"0",,"37","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.302242000","0.302242000","1512049688.265935000",,"6.010525000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"38","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000012000","0.000012000","1512049688.265947000",,"6.010537000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"39","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.211889000","0.211889000","1512049688.477836000",,"6.222426000","192.168.1.171","192.168.1.172","3000","57369","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","90",,,,,"1",,"0",,"0","wlan0","90",,"0",,"40","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000008000","0.000008000","1512049688.477844000",,"6.222434000","192.168.1.172","192.168.1.171","57369","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"41","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.788134000","0.788134000","1512049689.265978000",,"7.010568000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"42","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000037000","0.000037000","1512049689.266015000",,"7.010605000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"43","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.849122000","0.849122000","1512049690.115137000",,"7.859727000","192.168.1.172","216.58.210.174","51228","443","14:cc:20:15:79:64","18:a6:f7:eb:77:26","112",,,,,"1",,"0",,"0","wlan0","112",,"0",,"44","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.016513000","0.016513000","1512049690.131650000",,"7.876240000","216.58.210.174","192.168.1.172","443","51228","18:a6:f7:eb:77:26","14:cc:20:15:79:64","112",,,,,"1",,"0",,"0","wlan0","112",,"0",,"45","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000011000","0.000011000","1512049690.131661000",,"7.876251000","192.168.1.172","216.58.210.174","51228","443","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"46","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.138035000","0.138035000","1512049690.269696000",,"8.014286000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"47","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000006000","0.000006000","1512049690.269702000",,"8.014292000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"48","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.071570000","0.071570000","1512049690.341272000",,"8.085862000","192.168.1.172","192.168.1.171","39048","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","74",,,,,"1",,"0",,"0","wlan0","74",,"0",,"49","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intrusion
"0.002287000","0.002287000","1512049690.343559000",,"8.088149000","192.168.1.171","192.168.1.172","1883","39048","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"50","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intrusion
"0.000009000","0.000009000","1512049690.343568000",,"8.088158000","192.168.1.172","192.168.1.171","39048","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"51","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intrusion
"0.000023000","0.000023000","1512049690.343591000",,"8.088181000","192.168.1.172","192.168.1.171","39048","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","91",,,,,"1",,"0",,"0","wlan0","91",,"0",,"52","0.000000000","mosq_sub_6646_SOCTech","21",,,,,"1","0","0","0","0","0","0","0x00000002","0","0x00000010","60","35",,,"1",,,"6","MQIsdp","0","0",,,,,,,"3",,,,,intrusion
"0.006191000","0.006191000","1512049690.349782000",,"8.094372000","192.168.1.171","192.168.1.172","1883","39048","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","60",,,,,"1",,"0",,"0","wlan0","60",,"0",,"53","0.000000000",,,"0x00000000","0","0","0",,,,,,,,,"0","0x00000020",,"2",,,"2",,,,,"0","0",,,,,,,,,,,,intrusion
"0.000007000","0.000007000","1512049690.349789000",,"8.094379000","192.168.1.172","192.168.1.171","39048","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"54","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intrusion
"0.000025000","0.000025000","1512049690.349814000",,"8.094404000","192.168.1.172","192.168.1.171","39048","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","62",,,,,"1",,"0",,"0","wlan0","62",,"0",,"55","0.000000000",,,,,,,,,,,,,,,"0","0x00000082",,"6",,"1","8",,,,,"1","0","0",,"#","1",,,,,,,,intrusion
"0.006812000","0.006812000","1512049690.356626000",,"8.101216000","192.168.1.171","192.168.1.172","1883","39048","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","60",,,,,"1",,"0",,"0","wlan0","60",,"0",,"56","0.000000000",,,,,,,,,,,,,,,"0","0x00000090",,"3",,"1","9",,,,,"0","0",,"0",,,,,,,,,,intrusion
"0.036988000","0.036988000","1512049690.393614000",,"8.138204000","192.168.1.172","192.168.1.171","39048","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"57","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,intrusion
"0.875150000","0.875150000","1512049691.268764000",,"9.013354000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"58","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000033000","0.000033000","1512049691.268797000",,"9.013387000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"59","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.847362000","0.847362000","1512049692.116159000",,"9.860749000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","478",,,,,"1",,"0",,"0","wlan0","478",,"0",,"60","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001845000","0.001845000","1512049692.118004000",,"9.862594000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"61","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.137047000","0.137047000","1512049692.255051000",,"9.999641000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","135",,,,,"1",,"0",,"0","wlan0","135",,"0",,"62","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000008000","0.000008000","1512049692.255059000",,"9.999649000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"63","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001739000","0.001739000","1512049692.256798000",,"10.001388000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","208",,,,,"1",,"0",,"0","wlan0","208",,"0",,"64","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000007000","0.000007000","1512049692.256805000",,"10.001395000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"65","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.011598000","0.011598000","1512049692.268403000",,"10.012993000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","71",,,,,"1",,"0",,"0","wlan0","71",,"0",,"66","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000008000","0.000008000","1512049692.268411000",,"10.013001000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"67","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.947992000","0.947992000","1512049693.216403000",,"10.960993000","192.168.1.171","192.168.1.172","1883","39048","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","80",,,,,"1",,"0",,"0","wlan0","80",,"0",,"68","0.000000000",,,,,,,,,,,,,,,"0","0x00000030",,"24","50",,"3",,,,,"0","0",,,"distance/ultrasonic1","20",,,,,,,,normal
"0.000017000","0.000017000","1512049693.216420000",,"10.961010000","192.168.1.172","192.168.1.171","39048","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"69","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.007333000","0.007333000","1512049693.223753000",,"10.968343000","192.168.1.171","192.168.1.172","3000","57369","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","89",,,,,"1",,"0",,"0","wlan0","89",,"0",,"70","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000007000","0.000007000","1512049693.223760000",,"10.968350000","192.168.1.172","192.168.1.171","57369","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"71","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.023703000","0.023703000","1512049693.247463000",,"10.992053000","192.168.1.172","192.168.1.171","57369","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","64",,,,,"1",,"0",,"0","wlan0","64",,"0",,"72","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.005852000","0.005852000","1512049693.253315000",,"10.997905000","192.168.1.171","192.168.1.172","3000","57369","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","65",,,,,"1",,"0",,"0","wlan0","65",,"0",,"73","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.012743000","0.012743000","1512049693.266058000",,"11.010648000","192.168.1.1","192.168.1.172","80","58039","18:a6:f7:eb:77:26","14:cc:20:15:79:64","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"74","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000008000","0.000008000","1512049693.266066000",,"11.010656000","192.168.1.172","192.168.1.1","58039","80","14:cc:20:15:79:64","18:a6:f7:eb:77:26","66",,,,,"1",,"0",,"0","wlan0","66",,"0",,"75","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.023549000","0.023549000","1512049693.289615000",,"11.034205000","192.168.1.172","192.168.1.171","57369","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"76","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.298965000","0.298965000","1512049693.588580000",,"11.333170000","192.168.1.171","192.168.1.172","1883","39048","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","80",,,,,"1",,"0",,"0","wlan0","80",,"0",,"77","0.000000000",,,,,,,,,,,,,,,"0","0x00000030",,"24","54",,"3",,,,,"0","0",,,"distance/ultrasonic1","20",,,,,,,,normal
"0.000009000","0.000009000","1512049693.588589000",,"11.333179000","192.168.1.172","192.168.1.171","39048","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,"0","wlan0","54",,"0",,"78","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000009000","0.000009000","1512049693.588598000",,"11.333188000","192.168.1.171","192.168.1.172","3000","57369","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","89",,,,,"1",,"0",,"0","wlan0","89",,"0",,"79","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
