frame.time_delta,frame.time_delta_displayed,frame.time_epoch,frame.time_invalid,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,eth.src,eth.dst,frame.cap_len,frame.coloring_rule.name,frame.coloring_rule.string,frame.comment,frame.comment.expert,frame.encap_type,frame.file_off,frame.ignored,frame.incomplete,frame.interface_id,frame.interface_name,frame.len,frame.link_nr,frame.marked,frame.md5_hash,frame.number,frame.offset_shift,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.passwd,mqtt.passwd_len,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.topic,mqtt.topic_len,mqtt.username,mqtt.username_len,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,type
"0.002051000","0.002051000","1513806155.445074000",,"4.134448000","192.168.1.171","192.168.1.172","3000","42953","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","65",,,,,"1",,"0",,,,"65",,"0",,"11","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.010066000","0.010066000","1513806155.455140000",,"4.144514000","192.168.1.172","192.168.1.171","42953","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"12","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.856731000","0.856731000","1513806156.311871000",,"5.001245000",,,,,"14:cc:20:15:79:64","18:a6:f7:eb:77:26","42",,,,,"1",,"0",,,,"42",,"0",,"13","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000073000","0.000073000","1513806156.311944000",,"5.001318000",,,,,"18:a6:f7:eb:77:26","14:cc:20:15:79:64","42",,,,,"1",,"0",,,,"42",,"0",,"14","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"9.034913000","9.034913000","1513806165.346857000",,"14.036231000","192.168.1.234","192.168.1.171","32708","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","56",,,,,"1",,"0",,,,"56",,"0",,"15","0.000000000",,,,,,,,,,,,,,,"0","0x000000c0",,"0",,,"12",,,,,"0","0",,,,,,,,,,,,normal
"0.000757000","0.000757000","1513806165.347614000",,"14.036988000","192.168.1.171","192.168.1.234","1883","32708","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","60",,,,,"1",,"0",,,,"60",,"0",,"16","0.000000000",,,,,,,,,,,,,,,"0","0x000000d0",,"0",,,"13",,,,,"0","0",,,,,,,,,,,,normal
"0.064409000","0.064409000","1513806165.412023000",,"14.101397000","192.168.1.234","192.168.1.171","32708","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"17","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.031330000","0.031330000","1513806165.443353000",,"14.132727000","192.168.1.172","192.168.1.171","42953","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","64",,,,,"1",,"0",,,,"64",,"0",,"18","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002010000","0.002010000","1513806165.445363000",,"14.134737000","192.168.1.171","192.168.1.172","3000","42953","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","65",,,,,"1",,"0",,,,"65",,"0",,"19","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.005252000","0.005252000","1513806165.450615000",,"14.139989000","192.168.1.172","192.168.1.171","42953","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"20","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.545809000","0.545809000","1513806165.996424000",,"14.685798000","192.168.1.172","192.168.1.171","40938","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","74",,,,,"1",,"0",,,,"74",,"0",,"21","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000307000","0.000307000","1513806165.996731000",,"14.686105000","192.168.1.171","192.168.1.172","1883","40938","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","66",,,,,"1",,"0",,,,"66",,"0",,"22","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.007538000","0.007538000","1513806166.004269000",,"14.693643000","192.168.1.172","192.168.1.171","40938","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"23","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.006749000","0.006749000","1513806166.011018000",,"14.700392000","192.168.1.172","192.168.1.171","40938","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","92",,,,,"1",,"0",,,,"92",,"0",,"24","0.000000000","mosq_sub_16858_SOCTech","22",,,,,"1","0","0","0","0","0","0","0x00000002","0","0x00000010","60","36",,,"1",,,"6","MQIsdp","0","0",,,,,,,"3",,,,,normal
"0.001096000","0.001096000","1513806166.012114000",,"14.701488000","192.168.1.171","192.168.1.172","1883","40938","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","60",,,,,"1",,"0",,,,"60",,"0",,"25","0.000000000",,,"0x00000000","0","0","0",,,,,,,,,"0","0x00000020",,"2",,,"2",,,,,"0","0",,,,,,,,,,,,normal
"0.004838000","0.004838000","1513806166.016952000",,"14.706326000","192.168.1.172","192.168.1.171","40938","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"26","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000823000","0.000823000","1513806166.017775000",,"14.707149000","192.168.1.172","192.168.1.171","40938","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","62",,,,,"1",,"0",,,,"62",,"0",,"27","0.000000000",,,,,,,,,,,,,,,"0","0x00000082",,"6",,"1","8",,,,,"1","0","0",,"#","1",,,,,,,,normal
"0.003891000","0.003891000","1513806166.021666000",,"14.711040000","192.168.1.171","192.168.1.172","1883","40938","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","60",,,,,"1",,"0",,,,"60",,"0",,"28","0.000000000",,,,,,,,,,,,,,,"0","0x00000090",,"3",,"1","9",,,,,"0","0",,"0",,,,,,,,,,normal
"0.042572000","0.042572000","1513806166.064238000",,"14.753612000","192.168.1.172","192.168.1.171","40938","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"29","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"9.380196000","9.380196000","1513806175.444434000",,"24.133808000","192.168.1.172","192.168.1.171","42953","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","64",,,,,"1",,"0",,,,"64",,"0",,"30","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002074000","0.002074000","1513806175.446508000",,"24.135882000","192.168.1.171","192.168.1.172","3000","42953","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","65",,,,,"1",,"0",,,,"65",,"0",,"31","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.166942000","0.166942000","1513806175.613450000",,"24.302824000","192.168.1.172","192.168.1.171","42953","3000","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"32","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"4.297116000","4.297116000","1513806179.910566000",,"28.599940000",,,,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","20",,,,,"1",,"0",,,,"20",,"0",,"33","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000033000","0.000033000","1513806179.910599000",,"28.599973000",,,,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","20",,,,,"1",,"0",,,,"20",,"0",,"34","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.005981000","0.005981000","1513806179.916580000",,"28.605954000",,,,,"18:a6:f7:eb:77:26","68:c6:3a:8b:d0:1e","113",,,,,"1",,"0",,,,"113",,"0",,"35","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004908000","0.004908000","1513806179.921488000",,"28.610862000",,,,,"68:c6:3a:8b:d0:1e","18:a6:f7:eb:77:26","135",,,,,"1",,"0",,,,"135",,"0",,"36","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000799000","0.000799000","1513806179.922287000",,"28.611661000",,,,,"18:a6:f7:eb:77:26","68:c6:3a:8b:d0:1e","169",,,,,"1",,"0",,,,"169",,"0",,"37","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004968000","0.004968000","1513806179.927255000",,"28.616629000",,,,,"68:c6:3a:8b:d0:1e","18:a6:f7:eb:77:26","113",,,,,"1",,"0",,,,"113",,"0",,"38","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004816000","0.004816000","1513806179.932071000",,"28.621445000","0.0.0.0","255.255.255.255",,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","350",,,,,"1",,"0",,,,"350",,"0",,"39","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000034000","0.000034000","1513806179.932105000",,"28.621479000","0.0.0.0","255.255.255.255",,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","350",,,,,"1",,"0",,,,"350",,"0",,"40","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001177000","0.001177000","1513806179.933282000",,"28.622656000","192.168.1.1","192.168.1.194",,,"18:a6:f7:eb:77:26","68:c6:3a:8b:d0:1e","342",,,,,"1",,"0",,,,"342",,"0",,"41","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.005150000","0.005150000","1513806179.938432000",,"28.627806000","0.0.0.0","255.255.255.255",,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","350",,,,,"1",,"0",,,,"350",,"0",,"42","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000030000","0.000030000","1513806179.938462000",,"28.627836000","0.0.0.0","255.255.255.255",,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","350",,,,,"1",,"0",,,,"350",,"0",,"43","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002184000","0.002184000","1513806179.940646000",,"28.630020000","192.168.1.1","192.168.1.194",,,"18:a6:f7:eb:77:26","68:c6:3a:8b:d0:1e","342",,,,,"1",,"0",,,,"342",,"0",,"44","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.003226000","0.003226000","1513806179.943872000",,"28.633246000",,,,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","42",,,,,"1",,"0",,,,"42",,"0",,"45","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000031000","0.000031000","1513806179.943903000",,"28.633277000",,,,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","42",,,,,"1",,"0",,,,"42",,"0",,"46","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.151701000","0.151701000","1513806180.095604000",,"28.784978000",,,,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","42",,,,,"1",,"0",,,,"42",,"0",,"47","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000034000","0.000034000","1513806180.095638000",,"28.785012000",,,,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","42",,,,,"1",,"0",,,,"42",,"0",,"48","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.249907000","0.249907000","1513806180.345545000",,"29.034919000","192.168.1.234","192.168.1.171","32708","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","56",,,,,"1",,"0",,,,"56",,"0",,"49","0.000000000",,,,,,,,,,,,,,,"0","0x000000c0",,"0",,,"12",,,,,"0","0",,,,,,,,,,,,normal
"0.000801000","0.000801000","1513806180.346346000",,"29.035720000","192.168.1.171","192.168.1.234","1883","32708","74:d4:35:ef:e5:5a","a0:20:a6:17:44:ed","60",,,,,"1",,"0",,,,"60",,"0",,"50","0.000000000",,,,,,,,,,,,,,,"0","0x000000d0",,"0",,,"13",,,,,"0","0",,,,,,,,,,,,normal
"0.114352000","0.114352000","1513806180.460698000",,"29.150072000","192.168.1.234","192.168.1.171","32708","1883","a0:20:a6:17:44:ed","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"51","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.134811000","0.134811000","1513806180.595509000",,"29.284883000",,,,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","42",,,,,"1",,"0",,,,"42",,"0",,"52","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000035000","0.000035000","1513806180.595544000",,"29.284918000",,,,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","42",,,,,"1",,"0",,,,"42",,"0",,"53","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.189412000","0.189412000","1513806180.784956000",,"29.474330000",,,,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","42",,,,,"1",,"0",,,,"42",,"0",,"54","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000037000","0.000037000","1513806180.784993000",,"29.474367000",,,,,"68:c6:3a:8b:d0:1e","ff:ff:ff:ff:ff:ff","42",,,,,"1",,"0",,,,"42",,"0",,"55","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000199000","0.000199000","1513806180.785192000",,"29.474566000",,,,,"74:d4:35:ef:e5:5a","68:c6:3a:8b:d0:1e","60",,,,,"1",,"0",,,,"60",,"0",,"56","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.003013000","0.003013000","1513806180.788205000",,"29.477579000","192.168.1.194","192.168.1.171","26640","1883","68:c6:3a:8b:d0:1e","74:d4:35:ef:e5:5a","58",,,,,"1",,"0",,,,"58",,"0",,"57","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000319000","0.000319000","1513806180.788524000",,"29.477898000","192.168.1.171","192.168.1.194","1883","26640","74:d4:35:ef:e5:5a","68:c6:3a:8b:d0:1e","60",,,,,"1",,"0",,,,"60",,"0",,"58","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.003660000","0.003660000","1513806180.792184000",,"29.481558000","192.168.1.194","192.168.1.171","26640","1883","68:c6:3a:8b:d0:1e","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"59","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000497000","0.000497000","1513806180.792681000",,"29.482055000","192.168.1.194","192.168.1.171","26640","1883","68:c6:3a:8b:d0:1e","74:d4:35:ef:e5:5a","82",,,,,"1",,"0",,,,"82",,"0",,"60","0.000000000","SensorLed-1574","14",,,,,"1","0","0","0","0","0","0","0x00000002","0","0x00000010","15","26",,,"1",,,"4","MQTT","0","0",,,,,,,"4",,,,,normal
"0.001831000","0.001831000","1513806180.794512000",,"29.483886000","192.168.1.171","192.168.1.194","1883","26640","74:d4:35:ef:e5:5a","68:c6:3a:8b:d0:1e","60",,,,,"1",,"0",,,,"60",,"0",,"61","0.000000000",,,"0x00000000","0","0","0",,,,,,,,,"0","0x00000020",,"2",,,"2",,,,,"0","0",,,,,,,,,,,,normal
"0.002235000","0.002235000","1513806180.796747000",,"29.486121000","192.168.1.194","192.168.1.171","26640","1883","68:c6:3a:8b:d0:1e","74:d4:35:ef:e5:5a","70",,,,,"1",,"0",,,,"70",,"0",,"62","0.000000000",,,,,,,,,,,,,,,"0","0x00000030",,"14","1",,"3",,,,,"0","0",,,"light/rele1","11",,,,,,,,normal
"0.001821000","0.001821000","1513806180.798568000",,"29.487942000","192.168.1.171","192.168.1.172","1883","40938","74:d4:35:ef:e5:5a","14:cc:20:15:79:64","70",,,,,"1",,"0",,,,"70",,"0",,"63","0.000000000",,,,,,,,,,,,,,,"0","0x00000030",,"14","1",,"3",,,,,"0","0",,,"light/rele1","11",,,,,,,,normal
"0.001307000","0.001307000","1513806180.799875000",,"29.489249000","192.168.1.172","192.168.1.171","40938","1883","14:cc:20:15:79:64","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"64","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.039283000","0.039283000","1513806180.839158000",,"29.528532000","192.168.1.171","192.168.1.194","1883","26640","74:d4:35:ef:e5:5a","68:c6:3a:8b:d0:1e","60",,,,,"1",,"0",,,,"60",,"0",,"65","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001966000","0.001966000","1513806180.841124000",,"29.530498000","192.168.1.194","192.168.1.171","26640","1883","68:c6:3a:8b:d0:1e","74:d4:35:ef:e5:5a","72",,,,,"1",,"0",,,,"72",,"0",,"66","0.000000000",,,,,,,,,,,,,,,"0","0x00000082",,"16",,"2","8",,,,,"1","0","0",,"light/rele1","11",,,,,,,,normal
"0.005937000","0.005937000","1513806180.847061000",,"29.536435000","192.168.1.171","192.168.1.194","1883","26640","74:d4:35:ef:e5:5a","68:c6:3a:8b:d0:1e","60",,,,,"1",,"0",,,,"60",,"0",,"67","0.000000000",,,,,,,,,,,,,,,"0","0x00000090",,"3",,"2","9",,,,,"0","0",,"0",,,,,,,,,,normal
"0.098287000","0.098287000","1513806180.945348000",,"29.634722000","192.168.1.194","192.168.1.171","26640","1883","68:c6:3a:8b:d0:1e","74:d4:35:ef:e5:5a","54",,,,,"1",,"0",,,,"54",,"0",,"68","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"2.038597000","2.038597000","1513806182.983945000",,"31.673319000",,,,,"60:01:94:37:e0:e1","ff:ff:ff:ff:ff:ff","20",,,,,"1",,"0",,,,"20",,"0",,"69","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000034000","0.000034000","1513806182.983979000",,"31.673353000",,,,,"60:01:94:37:e0:e1","ff:ff:ff:ff:ff:ff","20",,,,,"1",,"0",,,,"20",,"0",,"70","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.006064000","0.006064000","1513806182.990043000",,"31.679417000",,,,,"18:a6:f7:eb:77:26","60:01:94:37:e0:e1","113",,,,,"1",,"0",,,,"113",,"0",,"71","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004918000","0.004918000","1513806182.994961000",,"31.684335000",,,,,"60:01:94:37:e0:e1","18:a6:f7:eb:77:26","135",,,,,"1",,"0",,,,"135",,"0",,"72","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000797000","0.000797000","1513806182.995758000",,"31.685132000",,,,,"18:a6:f7:eb:77:26","60:01:94:37:e0:e1","169",,,,,"1",,"0",,,,"169",,"0",,"73","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004924000","0.004924000","1513806183.000682000",,"31.690056000",,,,,"60:01:94:37:e0:e1","18:a6:f7:eb:77:26","113",,,,,"1",,"0",,,,"113",,"0",,"74","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004787000","0.004787000","1513806183.005469000",,"31.694843000","0.0.0.0","255.255.255.255",,,"60:01:94:37:e0:e1","ff:ff:ff:ff:ff:ff","350",,,,,"1",,"0",,,,"350",,"0",,"75","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000032000","0.000032000","1513806183.005501000",,"31.694875000","0.0.0.0","255.255.255.255",,,"60:01:94:37:e0:e1","ff:ff:ff:ff:ff:ff","350",,,,,"1",,"0",,,,"350",,"0",,"76","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.001153000","0.001153000","1513806183.006654000",,"31.696028000","192.168.1.1","192.168.1.133",,,"18:a6:f7:eb:77:26","60:01:94:37:e0:e1","342",,,,,"1",,"0",,,,"342",,"0",,"77","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004979000","0.004979000","1513806183.011633000",,"31.701007000","0.0.0.0","255.255.255.255",,,"60:01:94:37:e0:e1","ff:ff:ff:ff:ff:ff","350",,,,,"1",,"0",,,,"350",,"0",,"78","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000030000","0.000030000","1513806183.011663000",,"31.701037000","0.0.0.0","255.255.255.255",,,"60:01:94:37:e0:e1","ff:ff:ff:ff:ff:ff","350",,,,,"1",,"0",,,,"350",,"0",,"79","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.002200000","0.002200000","1513806183.013863000",,"31.703237000","192.168.1.1","192.168.1.133",,,"18:a6:f7:eb:77:26","60:01:94:37:e0:e1","342",,,,,"1",,"0",,,,"342",,"0",,"80","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.004780000","0.004780000","1513806183.018643000",,"31.708017000",,,,,"60:01:94:37:e0:e1","ff:ff:ff:ff:ff:ff","42",,,,,"1",,"0",,,,"42",,"0",,"81","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
"0.000025000","0.000025000","1513806183.018668000",,"31.708042000",,,,,"60:01:94:37:e0:e1","ff:ff:ff:ff:ff:ff","42",,,,,"1",,"0",,,,"42",,"0",,"82","0.000000000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,normal
